cif,company_group,income_type,length_of_residence_year,edu_level_group,current_job_group,total_income,estimated_income,collateral_value,dependence,marriage_status,age,gender,loan_amount,interest,duration,time_in_job,time_in_current_job,labor_contract_date,is_bad,created_at
820013008,doanh nghiệp khác,tiền mặt,0,cao đẳng,white_staff,30000000,15044471.65,2012585000,7,khác,26,1,1400000000,0.1,180,tu1den3nam,1.09,10/11/2020,FALSE,34:45.0
740013542,doanh nghiệp khác,tiền mặt,9,đại học,unknown,49450000,17193681.88,2291096250,7,có gia đình,36,2,1600000000,0.1,180,tu1den3nam,1.92,01/08/2019,FALSE,37:40.0
3030007362,tổ chức ngoài công lập,tiền mặt,1.166666667,trung cấp,unknown,22000000,8300592.013,1289520000,1,có gia đình,40,2,500000000,0.1,84,tu1den3nam,0,05/07/2021,FALSE,59:02.0
3030007362,doanh nghiệp khác,tiền mặt,1.666666667,trung cấp,unknown,31000000,4375000,1450710000,1,có gia đình,41,2,250000000,0.11,120,tu1den3nam,0.04,05/04/2022,FALSE,55:43.0
5200035313,tổ chức ngoài công lập,khác,28.83333333,đại học,unknown,162869084,53333333.33,7383571760,1,độc thân,30,1,4000000000,0.12,300,tu1den3nam,0,,FALSE,21:00.0
3050008343,doanh nghiệp khác,tiền mặt,6.916666667,trung cấp,unknown,29000000,16601184.03,4035840600,1,có gia đình,56,1,1000000000,0.1,84,tu4den5nam,0.04,14/06/2021,FALSE,15:56.0
3050008343,doanh nghiệp khác,tiền mặt,7,trung cấp,unknown,29000000,2955614.609,3980756600,1,có gia đình,56,1,200000000,0.1,100,tu4den5nam,0.08,01/11/2021,FALSE,58:13.0
550011785,tổ chức ngoài công lập,tiền mặt,8,trung cấp,unknown,35000000,11820656.29,1579700200,7,có gia đình,28,2,1100000000,0.1,180,tu1den3nam,0,,FALSE,41:49.0
3050008350,tổ chức ngoài công lập,tiền mặt,26,trung cấp,unknown,20000000,4513341.494,850320000,1,có gia đình,36,1,420000000,0.1,180,tu1den3nam,0,25/06/2021,FALSE,54:33.0
920012127,doanh nghiệp khác,tiền mặt,15,trung cấp,white_manager,19555983,4980355.208,1103766000,1,có gia đình,37,1,300000000,0.1,84,tu1den3nam,0,22/11/2021,FALSE,07:58.0
3100034609,tổ chức ngoài công lập,khác,4,đại học,unknown,43000000,22587031.04,1008741000,2,có gia đình,32,1,700000000,0.1,36,tu5,0,,FALSE,27:54.0
170020185,tổ chức ngoài công lập,tiền mặt,9.333333333,trung cấp,unknown,17000000,4980355.208,747840000,2,có gia đình,28,1,300000000,0.1,84,tu1den3nam,0,,FALSE,51:04.0
170020185,tổ chức ngoài công lập,khác,10.58333333,trung cấp,unknown,19000000,4400000,915040000,2,có gia đình,30,1,240000000,0.12,120,tu3den4nam,0,,FALSE,06:42.0
120081365,doanh nghiệp khác,tiền mặt,2,trung cấp,unknown,27000000,4298420.471,721410000,7,có gia đình,38,1,400000000,0.1,180,tu1den3nam,1.1,01/06/2020,FALSE,38:15.0
4160016765,tổ chức công,tiền mặt,3,đại học,white_manager,66000000,42984204.71,5801969100,7,có gia đình,30,2,4000000000,0.1,180,tu5,7.32,01/03/2014,FALSE,07:11.0
900052176,tổ chức ngoài công lập,tiền mặt,12.66666667,đại học,unknown,30000000,8300592.013,2645182000,1,khác,56,2,500000000,0.1,84,tu5,0,,FALSE,03:21.0
5600059557,doanh nghiệp khác,tiền mặt,4,cao đẳng,white_manager,15000000,5695407.124,888333400,1,có gia đình,28,2,530000000,0.1,180,tu1den3nam,0.04,10/06/2021,FALSE,10:56.0
550011778,tổ chức ngoài công lập,tiền mặt,0,cao đẳng,unknown,13000000,4943183.541,723425100,1,độc thân,28,2,460000000,0.1,180,tu1den3nam,0,,FALSE,01:49.0
3050008312,doanh nghiệp khác,tiền mặt,13.08333333,trung cấp,blue_staff,20000000,9960710.416,1270886000,1,có gia đình,42,1,600000000,0.1,84,duoi1nam,0.84,03/08/2020,FALSE,44:48.0
4180224265,doanh nghiệp khác,chuyển khoản,14,cao đẳng,white_staff,46387333,26865127.94,3661435600,1,có gia đình,35,1,2500000000,0.1,180,tu1den3nam,1.04,01/06/2020,FALSE,36:14.0
500065985,doanh nghiệp khác,tiền mặt,2.166666667,đại học,white_manager,40000000,5250000,2203646923,1,độc thân,34,2,300000000,0.11,120,tu5,2.22,05/03/2020,FALSE,41:22.0
500065985,doanh nghiệp khác,tiền mặt,1,đại học,white_manager,15000000,10208748.62,2056729769,1,độc thân,33,2,950000000,0.1,180,tu1den3nam,1.26,05/03/2020,FALSE,12:50.0
3030007283,doanh nghiệp khác,tiền mặt,13,đại học,unknown,15000000,3008894.33,407658300,1,độc thân,26,1,280000000,0.1,180,tu1den3nam,0.02,01/06/2021,FALSE,53:51.0
7000052372,tổ chức ngoài công lập,tiền mặt,38.58333333,trung cấp,unknown,45000000,7000000,674544000,1,có gia đình,38,2,400000000,0.11,120,tu1den3nam,0,,FALSE,04:17.0
5200034594,tổ chức công,chuyển khoản,2.5,đại học,white_staff,26302585,5166666.667,500062000,7,có gia đình,31,2,200000000,0.11,60,tu5,1.21,01/03/2021,FALSE,02:46.0
5200034594,tổ chức công,chuyển khoản,1,đại học,white_staff,15816650,6154112.106,442784151,1,có gia đình,30,2,70000000,0.1,12,tu5,0.28,01/03/2021,FALSE,12:26.0
5600066465,doanh nghiệp khác,tiền mặt,21,cao đẳng,white_staff,22666667,10746051.18,1711454625,1,có gia đình,23,1,1000000000,0.1,180,tu1den3nam,0,09/11/2021,FALSE,00:03.0
2000099798,tổ chức ngoài công lập,tiền mặt,14,trung cấp,business,17500000,8059538.383,1298288000,2,có gia đình,45,1,750000000,0.1,180,tu5,0,,FALSE,49:59.0
740014354,doanh nghiệp khác,tiền mặt,0,đại học,unknown,55000000,36536574,7089000000,7,có gia đình,43,1,3400000000,0.1,180,tu1den3nam,1.45,01/10/2020,FALSE,29:18.0
3100035916,tổ chức ngoài công lập,khác,20,cao đẳng,business,18000000,5250000,487500000,1,có gia đình,38,2,300000000,0.11,120,tu1den3nam,0,,FALSE,32:14.0
3050008439,doanh nghiệp khác,tiền mặt,18,đại học,unknown,13000000,8596840.942,1779600000,1,độc thân,36,2,800000000,0.1,180,tu5,5.7,11/01/2016,FALSE,37:54.0
830019214,doanh nghiệp khác,tiền mặt,4,trung cấp,white_staff,30000000,7522235.824,2910436000,1,có gia đình,41,2,700000000,0.1,180,tu3den4nam,1.27,01/04/2020,FALSE,36:27.0
650014451,doanh nghiệp khác,tiền mặt,8,cao đẳng,white_manager,58500000,17193681.88,2360000000,2,có gia đình,41,1,1600000000,0.1,180,tu1den3nam,1.35,20/07/2020,FALSE,31:14.0
420030722,tổ chức ngoài công lập,khác,4,đại học,unknown,75000000,33246080.62,4664500000,1,có gia đình,50,1,3000000000,0.1,168,duoi1nam,0,,FALSE,05:17.0
3100034843,tổ chức ngoài công lập,khác,1,trung cấp,unknown,20000000,7522235.824,1577000000,7,có gia đình,38,2,700000000,0.1,180,duoi1nam,0,,FALSE,58:57.0
500067932,doanh nghiệp khác,tiền mặt,44,đại học,white_manager,26000000,15581774.21,2080439900,1,có gia đình,44,1,1450000000,0.1,180,duoi1nam,0.95,05/01/2021,FALSE,22:58.0
610015863,doanh nghiệp khác,tiền mặt,0,đại học,white_staff,15000000,5946783.16,1540800000,1,độc thân,25,1,450000000,0.1,120,tu1den3nam,2.05,05/12/2019,FALSE,47:47.0
610015863,doanh nghiệp khác,tiền mặt,1,đại học,white_staff,22000000,6666666.667,1540800000,1,độc thân,25,1,500000000,0.11,240,tu1den3nam,2.49,05/12/2019,FALSE,05:32.0
9000049893,doanh nghiệp khác,tiền mặt,23.00583333,đại học,white_staff,23000000,4725000,905700000,1,độc thân,23,1,270000000,0.11,120,tu1den3nam,2.02,11/05/2020,FALSE,25:15.0
9000049893,doanh nghiệp khác,tiền mặt,23,đại học,white_staff,12000000,3223815.353,905700000,1,độc thân,23,1,300000000,0.1,180,tu1den3nam,1.62,11/05/2020,FALSE,44:17.0
100575521,tổ chức ngoài công lập,tiền mặt,1.25,trung cấp,unknown,8000000,2124704.471,419125000,1,độc thân,51,1,100000000,0.1,60,tu1den3nam,0,,FALSE,32:17.0
700073209,doanh nghiệp khác,tiền mặt,3,đại học,white_staff,49000000,26865127.94,3591943400,1,độc thân,27,2,2500000000,0.1,180,tu3den4nam,3.22,01/10/2018,FALSE,52:58.0
3050008398,doanh nghiệp khác,tiền mặt,2,cao đẳng,blue_staff,24000000,12895261.41,2361298500,1,độc thân,26,1,1200000000,0.1,180,tu1den3nam,0.12,23/08/2021,FALSE,20:23.0
3050008398,doanh nghiệp khác,tiền mặt,2.833333333,cao đẳng,blue_staff,24000000,2988213.125,2361298500,1,độc thân,27,1,180000000,0.1,84,tu1den3nam,0.01,15/11/2021,FALSE,57:23.0
710032324,doanh nghiệp khác,tiền mặt,4,đại học,unknown,51303750,20417497.24,3173667056,2,có gia đình,35,2,1900000000,0.1,180,tu1den3nam,1.67,01/04/2020,FALSE,03:19.0
740014299,doanh nghiệp khác,tiền mặt,1,đại học,unknown,30000000,15044471.65,2350310400,2,có gia đình,37,1,1400000000,0.1,180,tu1den3nam,1.57,01/07/2020,FALSE,08:31.0
5400032969,doanh nghiệp khác,tiền mặt,6,đại học,white_staff,29500000,7522235.824,1038285900,1,độc thân,21,2,700000000,0.1,180,tu1den3nam,1.58,16/06/2020,FALSE,11:19.0
5400032969,doanh nghiệp khác,tiền mặt,6.333333333,đại học,white_staff,53000000,22083333.33,2650415600,7,độc thân,21,2,1500000000,0.11,180,tu1den3nam,1.85,16/06/2020,FALSE,16:20.0
5600068656,tổ chức ngoài công lập,tiền mặt,24.16666667,cao đẳng,white_staff,15000000,4980355.208,2653890000,1,độc thân,38,1,300000000,0.1,84,tu1den3nam,0,07/01/2022,FALSE,31:36.0
450033434,doanh nghiệp khác,tiền mặt,44,đại học,white_manager,73000000,53967671.7,7856716400,1,độc thân,54,2,4200000000,0.1,126,tu5,6.08,01/12/2015,FALSE,18:11.0
4170039893,doanh nghiệp khác,tiền mặt,6,đại học,white_manager,15000000,4298420.471,670000000,1,độc thân,31,2,400000000,0.1,180,tu1den3nam,1.42,10/06/2020,FALSE,02:05.0
500066704,doanh nghiệp khác,tiền mặt,1,đại học,white_staff,12000000,4835723.03,643148000,1,có gia đình,24,2,450000000,0.1,180,tu1den3nam,1.54,20/12/2019,FALSE,58:21.0
350031707,tổ chức công,tiền mặt,2,đại học,white_manager,46934900,37346337.66,6700000000,1,có gia đình,29,1,3870000000,0.1,240,tu5,4.91,31/08/2016,FALSE,44:01.0
610015485,doanh nghiệp khác,chuyển khoản,0,đại học,white_staff,23710623,4298420.471,2785275000,1,có gia đình,45,2,400000000,0.1,180,duoi1nam,0.87,01/09/2020,FALSE,10:39.0
900054082,tổ chức ngoài công lập,khác,13,trung cấp,unknown,25000000,8596840.942,2033470000,2,có gia đình,25,1,800000000,0.1,180,duoi1nam,0,,FALSE,54:17.0
4000041601,doanh nghiệp khác,chuyển khoản,2,đại học,white_manager,12240667,7522235.824,1331161000,1,độc thân,29,1,700000000,0.1,180,tu1den3nam,1.35,01/08/2020,FALSE,05:45.0
100575693,tổ chức ngoài công lập,tiền mặt,31.58333333,trung cấp,business,17000000,8588185.409,1008000000,1,khác,57,2,500000000,0.1,80,tu1den3nam,0,,FALSE,42:46.0
5600068924,doanh nghiệp khác,tiền mặt,8,đại học,white_manager,30000000,15044471.65,3113000000,2,có gia đình,47,1,1400000000,0.1,180,tu1den3nam,0.01,12/01/2022,FALSE,28:39.0
500068689,doanh nghiệp khác,tiền mặt,1,đại học,white_staff,44900000,5373025.589,728000000,1,độc thân,28,1,500000000,0.1,180,tu1den3nam,1.79,10/04/2020,FALSE,31:28.0
620031523,doanh nghiệp khác,tiền mặt,1.333333333,cao đẳng,white_staff,14000000,1660118.403,1173000000,2,có gia đình,28,2,100000000,0.1,84,tu3den4nam,3.35,01/08/2018,FALSE,56:40.0
130168533,doanh nghiệp khác,tiền mặt,25.58333333,trung cấp,unknown,9000000,3320236.805,1870388000,1,độc thân,25,1,200000000,0.1,84,tu1den3nam,0,,FALSE,24:40.0
130168533,tổ chức ngoài công lập,tiền mặt,25.75,trung cấp,unknown,12000000,2107142.857,1870388000,1,độc thân,25,1,100000000,0.11,84,tu1den3nam,0,,FALSE,53:16.0
5600068931,doanh nghiệp khác,tiền mặt,9,đại học,white_staff,27000000,7522235.824,1240758400,1,có gia đình,23,2,700000000,0.1,180,tu3den4nam,0.01,17/01/2022,FALSE,23:51.0
530015211,doanh nghiệp khác,tiền mặt,2,đại học,white_staff,44500000,24715917.71,3431376000,2,có gia đình,34,2,2300000000,0.1,180,duoi1nam,0.97,01/08/2020,FALSE,31:12.0
540008922,doanh nghiệp khác,tiền mặt,9.833333333,trung cấp,white_manager,62000000,8000000,1067685000,1,độc thân,19,2,600000000,0.11,240,tu1den3nam,1.09,01/03/2021,FALSE,13:44.0
640012641,doanh nghiệp khác,tiền mặt,2,đại học,white_manager,65000000,35461968.88,4754310000,1,khác,42,2,3300000000,0.1,180,tu3den4nam,3.59,02/01/2018,FALSE,54:17.0
5600068694,doanh nghiệp khác,tiền mặt,3,đại học,white_staff,23833333,3761117.912,591560000,1,có gia đình,27,2,350000000,0.1,180,tu1den3nam,0.05,27/12/2021,FALSE,51:06.0
5010027168,doanh nghiệp khác,tiền mặt,3.833333333,trung cấp,unknown,24000000,6640473.611,1008000000,1,độc thân,35,2,400000000,0.1,84,tu5,0,,FALSE,02:10.0
2010008650,tổ chức ngoài công lập,tiền mặt,6.916666667,đại học,unknown,14000000,3652260.486,477681939,1,có gia đình,55,1,220000000,0.1,84,tu5,0,,FALSE,12:44.0
5200037999,doanh nghiệp khác,tiền mặt,9,đại học,unknown,25000000,7522235.824,1015539000,2,có gia đình,37,2,700000000,0.1,180,tu3den4nam,1.1,15/12/2020,FALSE,07:47.0
3000037647,tổ chức ngoài công lập,tiền mặt,2.166666667,trung cấp,unknown,20000000,7470532.812,3061100000,2,có gia đình,45,1,450000000,0.1,84,tu1den3nam,0.02,16/11/2021,FALSE,12:38.0
350033613,doanh nghiệp khác,tiền mặt,0,đại học,white_manager,75000000,42984204.71,6863000000,7,có gia đình,30,1,4000000000,0.1,180,tu5,0.63,01/06/2021,TRUE,40:35.0
7010015484,tổ chức ngoài công lập,khác,58.58333333,trung cấp,unknown,9500000,3705167.555,693777200,1,khác,58,2,200000000,0.1,72,tu1den3nam,0,,FALSE,02:56.0
7010015501,tổ chức công,tiền mặt,35.16666667,đại học,unknown,31112116,3150000,302167000,1,có gia đình,35,1,180000000,0.11,120,tu4den5nam,1.02,23/06/2021,FALSE,28:03.0
650014406,tổ chức ngoài công lập,khác,26,cao đẳng,unknown,28000000,11820656.29,9986020000,1,có gia đình,35,1,1100000000,0.1,180,tu1den3nam,0,,FALSE,49:07.0
3050008408,tổ chức ngoài công lập,khác,9,đại học,unknown,119414370,22666666.67,2746520000,1,có gia đình,35,1,1600000000,0.12,240,duoi1nam,0,,FALSE,17:14.0
1150031984,tổ chức ngoài công lập,khác,5,đại học,unknown,120000000,72250767.33,5628000000,2,có gia đình,58,1,3900000000,0.1,72,tu1den3nam,14.75,01/03/2007,FALSE,59:00.0
7000055959,doanh nghiệp khác,tiền mặt,35.91666667,trung cấp,blue_staff,18000000,8300592.013,1124824800,3,có gia đình,35,1,500000000,0.1,84,tu1den3nam,0.02,01/12/2021,FALSE,02:36.0
1110085978,tổ chức ngoài công lập,khác,10,cao đẳng,unknown,45000000,19822610.53,2773667200,1,có gia đình,43,1,1500000000,0.1,120,tu5,0,,FALSE,44:00.0
5600067356,tổ chức ngoài công lập,tiền mặt,14,cao đẳng,unknown,15000000,6828373.844,740131000,1,độc thân,24,2,450000000,0.1,96,tu1den3nam,0,,FALSE,19:03.0
6200027986,doanh nghiệp khác,tiền mặt,8,đại học,blue_staff,30000000,8596840.942,5741668800,7,có gia đình,40,1,800000000,0.1,180,tu1den3nam,1.68,06/05/2020,FALSE,31:33.0
900054185,doanh nghiệp khác,tiền mặt,8.666666667,đại học,white_staff,13500000,6225444.01,754241200,1,độc thân,26,2,375000000,0.1,84,tu1den3nam,0.02,04/01/2022,FALSE,21:00.0
410022115,tổ chức ngoài công lập,khác,9.25,đại học,white_manager,142000000,65064102.56,10752660000,1,khác,48,1,5000000000,0.11,260,tu4den5nam,0,,FALSE,34:48.0
740014206,doanh nghiệp khác,tiền mặt,5,đại học,unknown,29500000,10746051.18,1559855000,2,có gia đình,32,1,1000000000,0.1,180,tu1den3nam,2.81,02/05/2019,FALSE,22:00.0
3000037317,doanh nghiệp khác,tiền mặt,3.833333333,đại học,unknown,34500000,16601184.03,2117548000,1,độc thân,26,2,1000000000,0.1,84,tu1den3nam,0.02,25/10/2021,FALSE,10:24.0
500068012,tổ chức ngoài công lập,khác,8,đại học,unknown,30000000,4835723.03,645880000,1,độc thân,40,1,450000000,0.1,180,tu5,0,,FALSE,32:16.0
3100036199,doanh nghiệp khác,tiền mặt,21,đại học,white_staff,22800000,13385638.17,637320000,1,độc thân,30,1,630000000,0.1,60,tu1den3nam,1.34,15/09/2020,FALSE,01:25.0
3100036917,tổ chức ngoài công lập,tiền mặt,29,cao đẳng,business,39000000,26865127.94,4318270100,2,có gia đình,44,1,2500000000,0.1,180,tu1den3nam,0,,FALSE,07:38.0
700073357,doanh nghiệp khác,tiền mặt,7.333333333,đại học,white_manager,128000000,50000000,6895341800,1,độc thân,27,1,4000000000,0.11,300,duoi1nam,0.41,17/01/2022,FALSE,09:53.0
490019661,doanh nghiệp khác,tiền mặt,20.16666667,đại học,white_manager,55000000,29333333.33,2783046000,2,có gia đình,27,2,2200000000,0.11,240,tu1den3nam,1.75,16/06/2020,FALSE,48:06.0
720028629,doanh nghiệp khác,tiền mặt,45,đại học,blue_staff,14350000,3761117.912,584589600,3,có gia đình,45,1,350000000,0.1,180,tu1den3nam,2.19,02/12/2019,FALSE,01:37.0
810011092,tổ chức ngoài công lập,khác,2,đại học,business,56000000,26865127.94,4246920000,1,có gia đình,32,1,2500000000,0.1,180,tu5,0,,FALSE,47:50.0
3050008415,doanh nghiệp khác,tiền mặt,10,trung cấp,unknown,12000000,8059538.383,1639806000,1,độc thân,23,2,750000000,0.1,180,tu1den3nam,1.08,17/08/2020,FALSE,45:21.0
3100036979,doanh nghiệp khác,tiền mặt,10,cao đẳng,white_manager,15000000,7181501.112,616000000,1,độc thân,28,1,338000000,0.1,60,duoi1nam,0.93,23/03/2021,FALSE,20:33.0
900054848,tổ chức ngoài công lập,tiền mặt,12.41666667,trung cấp,blue_staff,14856667,8300592.013,2757811868,2,có gia đình,51,1,500000000,0.1,84,tu1den3nam,0,,FALSE,53:46.0
2000099712,tổ chức ngoài công lập,tiền mặt,11,trung cấp,unknown,20000000,4513341.494,748269971,2,có gia đình,35,1,420000000,0.1,180,tu3den4nam,0,,FALSE,33:24.0
4130121398,doanh nghiệp khác,tiền mặt,1,đại học,white_manager,38000000,10746051.18,2240371800,2,có gia đình,47,1,1000000000,0.1,180,tu5,4.34,06/11/2017,FALSE,34:23.0
4130121398,doanh nghiệp khác,tiền mặt,1.916666667,đại học,white_manager,55000000,5250000,2240371800,2,có gia đình,47,1,300000000,0.11,120,tu5,4.4,06/11/2017,FALSE,04:42.0
4130121398,doanh nghiệp khác,tiền mặt,1,đại học,white_manager,29000000,7522235.824,1197000000,2,có gia đình,47,1,700000000,0.1,180,tu5,4.09,06/11/2017,FALSE,27:34.0
5600068137,doanh nghiệp khác,tiền mặt,0.5,đại học,white_staff,25000000,12916666.67,2915000000,1,có gia đình,40,2,500000000,0.11,60,tu1den3nam,0,20/06/2022,FALSE,23:58.0
4130121642,doanh nghiệp khác,tiền mặt,13,trung cấp,white_manager,78000000,53730255.89,17969976000,2,khác,39,1,5000000000,0.1,180,tu3den4nam,2.4,01/10/2019,FALSE,18:53.0
4170039989,doanh nghiệp khác,tiền mặt,7,đại học,white_manager,35000000,10423669.64,1956955000,1,có gia đình,31,1,970000000,0.1,180,tu1den3nam,2.06,20/12/2019,FALSE,56:27.0
900055698,tổ chức ngoài công lập,tiền mặt,19.41666667,trung cấp,unknown,13500000,2898534.353,468145000,1,khác,59,1,150000000,0.1,68,tu1den3nam,0,,FALSE,39:32.0
4010015168,doanh nghiệp khác,tiền mặt,23.25,đại học,white_staff,15000000,5644402.569,697785900,1,độc thân,23,1,340000000,0.1,84,tu1den3nam,0.54,01/08/2021,FALSE,34:47.0
3100036931,doanh nghiệp khác,tiền mặt,24,cao đẳng,white_manager,15000000,9960710.416,1283480100,1,độc thân,29,1,600000000,0.1,84,tu5,1.98,01/03/2020,FALSE,26:25.0
3100036931,doanh nghiệp khác,tiền mặt,24.58333333,cao đẳng,white_manager,30000000,3942857.143,1283480100,1,độc thân,29,1,180000000,0.12,84,tu5,2.19,01/03/2020,FALSE,39:02.0
7000056204,tổ chức ngoài công lập,khác,25.08333333,đại học,unknown,25000000,10500000,620548500,1,độc thân,25,1,600000000,0.11,120,duoi1nam,0.98,31/05/2021,FALSE,16:52.0
700072552,doanh nghiệp khác,chuyển khoản,0.416666667,đại học,white_staff,51824810,15866666.67,1710546900,1,độc thân,30,2,1190000000,0.11,240,duoi1nam,0.53,02/11/2021,FALSE,33:03.0
