Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"52879","2019-05-30 02:37:16","3","1217","<linear-regression><numpy><matrix>","2",""
"52884","2019-05-30 04:50:17","1","5112","<neural-network>","1",""
"52885","2019-05-30 05:21:02","3","99","<machine-learning><classification><scikit-learn><decision-trees>","1",""
"52889","2019-05-30 06:38:12","6","10418","<cnn><training><kernel>","1",""
"52890","2019-05-30 06:54:42","1","173","<keras><scikit-learn><probability-calibration>","0",""
"52898","2019-05-30 08:39:49","1","91","<python><nlp><pytorch><torch>","0",""
"52899","2019-05-30 09:05:08","1","212","<keras><nlp><lstm>","0",""
"52900","2019-05-30 09:07:40","1","113","<keras><word-embeddings>","1",""
"52902","2019-05-30 09:29:49","1","8003","<machine-learning><regression><prediction>","2","0"
"52907","2019-05-30 10:31:51","3","257","<random-forest><ensemble-modeling>","1",""
"52915","2019-05-30 15:21:31","1","44","<dataset><preprocessing><audio-recognition>","0",""
"52917","2019-05-30 16:08:05","1","131","<deep-learning><keras><computer-vision><gpu><hardware>","0",""
"52923","2019-05-30 17:17:09","3","390","<classification><tfidf>","1",""
"52925","2019-05-30 17:25:52","1","49","<classification><nlp>","1",""
"52927","2019-05-30 17:47:34","3","1923","<python><time-series><statistics><data-imputation><statsmodels>","1",""
"52929","2019-05-30 17:53:04","1","53","<classification>","1",""
"52931","2019-05-30 18:17:39","0","1246","<scikit-learn>","1",""
"52936","2019-05-30 19:02:32","0","16","<statistics>","0",""
"52945","2019-05-30 21:08:15","2","118","<python><association-rules>","1",""
"52946","2019-05-30 21:34:30","1","50","<machine-learning><google>","1",""
"52947","2019-05-31 00:01:55","2","136","<text-mining><orange><information-retrieval>","0",""
"52948","2019-05-31 00:06:04","1","141","<python><neural-network><cross-validation><dropout>","0",""
"52949","2019-05-31 00:50:57","1","23","<prediction><multilabel-classification><score>","0",""
"52952","2019-05-31 03:13:43","1","58","<python><multiclass-classification><class-imbalance><smote><imbalanced-learn>","0",""
"52953","2019-05-31 04:49:37","1","86","<logistic-regression><dimensionality-reduction><tsne>","0",""
"52956","2019-05-31 07:34:15","1","400","<python>","1",""
"52957","2019-05-31 07:41:47","1","92","<machine-learning><python><time-series><statistics>","0",""
"52959","2019-05-31 07:54:00","1","108","<convolution><gan><generative-models>","0",""
"52964","2019-05-31 10:35:45","4","1807","<word2vec><word-embeddings><gensim><embeddings><cosine-distance>","1",""
"52967","2019-05-31 11:13:15","0","31","<deep-learning><rnn>","0",""
"52968","2019-05-31 11:28:33","2","1235","<python><pandas><dataframe>","1",""
"52969","2019-05-31 11:31:58","1","234","<data-mining>","2","0"
"52974","2019-05-31 12:48:16","0","228","<python>","1",""
"52978","2019-05-31 13:50:08","1","510","<classification><text><binary>","4",""
"52980","2019-05-31 14:12:00","0","31","<model-selection>","0",""
"52981","2019-05-31 14:22:17","0","69","<nlp><topic-model><lda><gensim>","0",""
"52983","2019-05-31 14:46:46","0","36","<r>","1",""
"52986","2019-05-31 15:29:22","4","1437","<pandas><sql><seaborn>","2",""
"52987","2019-05-31 15:31:56","1","173","<python><random-forest><matlab>","1",""
"52989","2019-05-31 15:40:23","1","128","<classification>","1",""
"52992","2019-05-31 16:39:44","0","254","<python><lda-classifier>","1",""
"52993","2019-05-31 16:43:43","0","418","<dataset><named-entity-recognition>","1",""
"52997","2019-05-31 17:46:24","3","1671","<reinforcement-learning><q-learning><dqn><deep-learning>","1",""
"53000","2019-05-31 18:01:11","0","53","<r>","1",""
"53001","2019-05-31 18:32:24","1","264","<machine-learning><data-mining><bigdata><data-cleaning><preprocessing>","1",""
"53009","2019-05-31 20:51:06","5","1083","<python><neural-network>","3",""
"53012","2019-05-31 23:29:03","4","2937","<machine-learning><python><neural-network><deep-learning><keras>","2",""
"53013","2019-05-31 23:42:13","0","56","<machine-learning><random-forest><machine-learning-model>","1",""
"53023","2019-06-01 00:26:32","4","21336","<data><kaggle>","4",""
"53027","2019-06-01 06:57:13","2","22","<visualization><matplotlib><ipython><3d-reconstruction>","0",""
"53030","2019-06-01 08:48:41","5","728","<cnn><transfer-learning><faster-rcnn><difference>","2",""
"53031","2019-06-01 09:19:54","1","348","<machine-learning><keras><tensorflow>","0",""
"53033","2019-06-01 09:58:54","16","19028","<machine-learning><neural-network><deep-learning><model-selection><hyperparameter-tuning>","3",""
"53035","2019-06-01 11:20:15","1","286","<neural-network><deep-learning><r><hyperparameter-tuning><grid-search>","0",""
"53037","2019-06-01 11:28:12","0","93","<r><predictive-modeling>","2",""
"53038","2019-06-01 11:48:04","-1","49","<clustering><visualization><dimensionality-reduction>","1",""
"53041","2019-06-01 12:24:26","2","377","<machine-learning><python><keras><optimization>","2",""
"53044","2019-06-01 13:26:40","0","90","<r><time-series><predictive-modeling><outlier>","1",""
"53045","2019-06-01 13:34:25","0","176","<machine-learning><neural-network><deep-learning>","1",""
"53046","2019-06-01 14:12:30","1","51","<machine-learning><statistics><recommender-system>","0",""
"53047","2019-06-01 14:17:40","4","283","<optimization><gradient-descent>","1",""
"53048","2019-06-01 14:23:37","13","67494","<machine-learning><python>","1",""
"53053","2019-06-01 16:15:28","1","87","<python><classification>","0",""
"53056","2019-06-01 17:43:15","0","59","<random-forest><knime>","1",""
"53058","2019-06-01 18:05:36","5","4919","<machine-learning><python><feature-selection><categorical-data>","2",""
"53059","2019-06-01 18:46:51","0","1117","<linear-regression><linear-algebra>","1",""
"53060","2019-06-01 18:51:47","1","535","<cnn><image-classification><faster-rcnn>","0",""
"53062","2019-06-01 19:11:41","0","164","<word-embeddings><data-science-model><confusion-matrix>","0",""
"53063","2019-06-01 19:27:18","2","273","<classification><machine-learning-model><multilabel-classification>","1",""
"53067","2019-06-01 20:33:21","2","54","<python><clustering>","1",""
"53071","2019-06-01 23:01:48","-1","38","<statistics><descriptive-statistics><estimators>","1",""
"53072","2019-06-01 23:37:17","1","31","<machine-learning><tensorflow>","0",""
"53080","2019-06-02 10:47:58","5","2766","<neural-network><lstm><word-embeddings><sentiment-analysis>","3",""
"53082","2019-06-02 11:07:11","0","21","<deep-learning><feature-selection><labels><vgg16>","1","0"
"53088","2019-06-02 14:51:58","1","98","<python><pandas><numpy>","0",""
"53089","2019-06-02 14:53:58","7","8548","<deep-learning><lstm><apache-spark>","1",""
"53093","2019-06-02 17:53:47","0","506","<feature-selection><linear-regression><feature-engineering>","3",""
"53094","2019-06-02 17:54:38","2","118","<learning><learning-to-rank>","0",""
"53097","2019-06-02 18:27:05","3","122","<machine-learning><reinforcement-learning><dynamic-programming>","1",""
"53100","2019-06-02 19:36:18","4","1210","<python><classification><multiclass-classification><naive-bayes-classifier>","1",""
"53104","2019-06-02 22:35:27","-1","44","<python>","1",""
"53106","2019-06-02 23:26:08","0","61","<python><image-preprocessing>","1",""
"53108","2019-06-03 01:03:04","2","117","<machine-learning><neural-network><keras><mlp>","0",""
"53109","2019-06-03 01:37:42","3","295","<classification><perceptron><mlp>","2",""
"53110","2019-06-03 03:35:58","1","494","<machine-learning><nlp><word2vec><machine-translation>","2",""
"53112","2019-06-03 05:44:46","1","13","<machine-learning><nlp>","0",""
"53113","2019-06-03 05:51:45","0","1585","<categorical-data><correlation>","1",""
"53114","2019-06-03 06:01:27","5","5664","<tensorflow><computer-vision><feature-extraction><machine-learning-model><object-detection>","1",""
"53115","2019-06-03 08:58:34","1","48","<orange>","0",""
"53116","2019-06-03 09:08:50","2","521","<machine-learning><neural-network><time-series><predictive-modeling><linear-regression>","1","0"
"53118","2019-06-03 09:48:55","1","2114","<cnn><pytorch><transfer-learning>","1",""
"53120","2019-06-03 10:41:33","0","547","<deep-learning><keras><tensorflow><dataset><cnn>","0",""
"53122","2019-06-03 11:14:12","0","47","<machine-learning>","0",""
"53125","2019-06-03 12:17:26","3","8832","<csv>","1",""
"53131","2019-06-03 13:37:36","1","474","<machine-learning><data-cleaning><logistic-regression><feature-engineering>","1",""
"53133","2019-06-03 13:58:38","1","376","<python><r><matlab><sql><julia>","1",""
"53134","2019-06-03 14:00:50","0","4354","<deep-learning><tensorflow><rnn>","1",""
"53136","2019-06-03 14:47:45","3","168","<regression><probability>","2",""
"53137","2019-06-03 14:51:02","3","33","<machine-learning><nlp><machine-translation><data-augmentation><text-generation>","0",""
"53138","2019-06-03 14:59:14","12","9713","<multiclass-classification><normalization><data-imputation>","2",""
"53139","2019-06-03 15:03:36","-1","32","<text-mining><text><text-filter>","1",""
"53141","2019-06-03 15:37:42","1","108","<machine-learning><lstm><rnn>","0",""
"53144","2019-06-03 16:22:39","1","2778","<r><time-series><training><forecasting>","1",""
"53145","2019-06-03 16:25:12","1","32","<nlp><similar-documents><vector-space-models>","0",""
"53152","2019-06-03 18:42:34","2","2065","<time-series><predictive-modeling><feature-selection>","1",""
"53153","2019-06-03 19:22:04","2","688","<classification><regression><feature-selection><dimensionality-reduction><regularization>","1",""
"53157","2019-06-03 21:46:30","3","227","<embeddings><tsne>","0",""
"53162","2019-06-04 03:49:31","5","5514","<machine-learning><loss-function>","3",""
"53165","2019-06-04 05:20:25","1","26","<python><pandas>","0",""
"53171","2019-06-04 08:24:06","3","1181","<machine-learning><loss-function>","1",""
"53177","2019-06-04 10:26:16","0","127","<pyspark><aws>","0",""
"53178","2019-06-04 10:29:03","2","530","<machine-learning><object-detection><opencv>","1",""
"53181","2019-06-04 11:23:27","5","8899","<classification><random-forest><preprocessing><categorical-data><class-imbalance>","5",""
"53182","2019-06-04 11:24:20","1","77","<regression><predictive-modeling><logistic-regression>","1",""
"53185","2019-06-04 11:57:04","1","47","<classification><training><prediction>","1",""
"53191","2019-06-04 13:29:43","1","13","<optimization>","0",""
"53194","2019-06-04 14:09:54","1","44","<training><feature-engineering><feature-extraction><feature-construction>","1",""
"53195","2019-06-04 14:20:24","0","25","<data-cleaning>","1",""
"53197","2019-06-04 14:33:24","1","105","<machine-learning><data-mining><data><data-wrangling>","1",""
"53198","2019-06-04 14:42:24","2","38","<correlation>","1",""
"53199","2019-06-04 16:09:08","3","1310","<time-series><prediction>","3",""
"53201","2019-06-04 16:56:34","1","550","<deep-learning><cnn><overfitting><convolutional-neural-network>","2",""
"53204","2019-06-04 17:26:16","5","1110","<machine-learning><javascript>","2",""
"53210","2019-06-04 18:18:46","1","31","<python><image-classification><computer-vision><geospatial>","0",""
"53213","2019-06-04 18:50:38","3","1947","<statistics><plotting><matplotlib><distribution>","1",""
"53215","2019-06-04 20:01:15","0","386","<classification><feature-selection>","1",""
"53217","2019-06-04 20:45:45","1","111","<time-series><forecasting>","1",""
"53222","2019-06-04 23:32:31","1","55","<r><time-series><forecast><graphical-model>","0",""
"53223","2019-06-05 03:06:55","0","276","<tensorflow>","1",""
"53224","2019-06-05 04:32:47","0","342","<machine-learning><python><scikit-learn><linear-regression><kaggle>","2",""
"53225","2019-06-05 05:32:17","1","1719","<machine-learning><deep-learning><logistic-regression>","1",""
"53226","2019-06-05 05:40:59","2","1554","<logistic-regression>","2",""
"53228","2019-06-05 06:41:37","1","48","<clustering>","1",""
"53230","2019-06-05 07:30:51","3","764","<machine-learning><python><scikit-learn><pandas><histogram>","1",""
"53231","2019-06-05 07:40:59","0","42","<machine-learning><deep-learning><logistic-regression>","1",""
"53234","2019-06-05 08:55:54","0","51","<machine-learning>","2",""
"53237","2019-06-05 09:13:51","0","211","<machine-learning>","1",""
"53239","2019-06-05 09:34:48","0","47","<classification><lstm><multiclass-classification><multilabel-classification>","1",""
"53240","2019-06-05 09:39:43","3","162","<machine-learning><machine-learning-model>","0",""
"53244","2019-06-05 10:11:58","2","693","<machine-learning><neural-network><keras><image-classification>","0",""
"53245","2019-06-05 10:19:40","2","1239","<machine-learning><r><metadata><meta-learning>","1",""
"53246","2019-06-05 11:33:58","6","840","<autoencoder><feature-scaling><outlier>","2",""
"53249","2019-06-05 12:44:21","3","235","<machine-learning><regression><statistics><linear-regression>","2",""
"53252","2019-06-05 13:11:43","2","249","<python><neural-network><deep-learning><keras>","1",""
"53256","2019-06-05 13:54:34","13","49521","<deep-learning><accuracy><overfitting>","1",""
"53258","2019-06-05 14:52:34","2","589","<neural-network><deep-learning><lstm><rnn><word-embeddings>","1",""
"53259","2019-06-05 15:09:44","1","396","<python><deep-learning>","1",""
"53260","2019-06-05 15:42:56","3","88","<clustering><data-cleaning><tools>","2",""
"53261","2019-06-05 15:43:48","2","203","<loss-function>","0",""
"53265","2019-06-05 16:41:37","1","22733","<machine-learning><classification><scikit-learn>","2",""
"53267","2019-06-05 16:58:40","1","42","<visualization>","2",""
"53268","2019-06-05 17:05:43","2","216","<pca>","1",""
"53270","2019-06-05 17:07:41","7","7306","<topic-model><lda><bert>","4",""
"53271","2019-06-05 17:26:50","0","1699","<sentiment-analysis><lda>","2",""
"53278","2019-06-05 19:26:24","2","131","<predictive-modeling><bayesian>","1",""
"53285","2019-06-05 22:30:47","2","45","<gradient-descent><loss-function><backpropagation>","0",""
"53288","2019-06-05 23:04:27","2","221","<classification><confusion-matrix>","0",""
"53290","2019-06-06 00:26:02","3","767","<deep-learning><time-series><lstm><rnn>","2",""
"53291","2019-06-06 00:33:43","1","460","<tensorflow><convolution><faster-rcnn>","1",""
"53292","2019-06-06 00:54:31","2","136","<machine-learning><data-mining><time-series><predictive-modeling><anomaly-detection>","0",""
"53294","2019-06-06 03:06:12","0","5938","<machine-learning>","1",""
"53296","2019-06-06 03:52:18","2","102","<data-science-model>","1",""
"53298","2019-06-06 04:42:29","2","158","<nlp><sentiment-analysis><lda><dirichlet>","1",""
"53300","2019-06-06 05:24:10","1","319","<dataset><image-classification><object-detection><yolo>","1",""
"53301","2019-06-06 05:31:17","4","1050","<python><python-3.x><gpu><image-preprocessing>","1",""
"53304","2019-06-06 06:58:28","3","48","<neural-network><deep-learning><classification><keras><image-classification>","1",""
"53307","2019-06-06 07:29:50","0","1629","<nlp><lstm><rnn><multiclass-classification><multilabel-classification>","2",""
"53308","2019-06-06 07:55:43","8","2009","<machine-learning><deep-learning>","3",""
"53317","2019-06-06 09:26:53","0","123","<machine-learning-model><performance><features>","1",""
"53319","2019-06-06 09:52:38","4","929","<neural-network><cnn><dropout>","2",""
"53322","2019-06-06 10:06:29","2","989","<dataset>","2",""
"53325","2019-06-06 10:52:01","2","539","<machine-learning><python><scikit-learn><logistic-regression><kaggle>","3",""
